"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.STA:NDGAIN(1.0.1)","MDA.VSC_NUM.A","OBS_VALUE","Moldova, Republic of","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.492686848","0.490460594","0.494886069","0.49772843","0.501863537","0.49663539","0.495319494","0.497255859","0.497255859"
"IMF.STA:NDGAIN(1.0.1)","MRT.VSS_NUM.A","OBS_VALUE","Mauritania, Islamic Republic of","Vulnerability score, Sensitivity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.575052389","0.563137442","0.577898696","0.576617984","0.578446432","0.597214125","0.606739686","0.626898863","0.6281329"
"IMF.STA:NDGAIN(1.0.1)","MUS.VSC_NUM.A","OBS_VALUE","Mauritius","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.532337569","0.518197567","0.51893932","0.524610867","0.523028663","0.441902582","0.441023225","0.447095551","0.447095551"
"IMF.STA:NDGAIN(1.0.1)","MHL.VSL_NUM.A","OBS_VALUE","Marshall Islands, Republic of the","Vulnerability score, Heath","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.655209654","0.655209654","0.655209654","0.649908188","0.649908188","0.649908188","0.649908188","0.649908188","0.649908188"
"IMF.STA:NDGAIN(1.0.1)","MLT.VSV_NUM.A","OBS_VALUE","Malta","Vulnerability score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.326316113","0.328527095","0.332432346","0.333565672","0.331423846","0.325657098","0.321663439","0.318458677","0.31971901"
"IMF.STA:NDGAIN(1.0.1)","MLI.VSE_NUM.A","OBS_VALUE","Mali","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.516143588","0.515964256","0.515964256","0.515964256","0.515886944","0.515809632","0.513653557","0.512372129","0.512372129"
"IMF.STA:NDGAIN(1.0.1)","MLT.VSI_NUM.A","OBS_VALUE","Malta","Vulnerability score, Infrastructure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.427944888","0.427944888","0.427944888","0.427944888","0.427944888","0.427944888","0.427944888","0.427944888","0.427944888"
"IMF.STA:NDGAIN(1.0.1)","MHL.RSS_NUM.A","OBS_VALUE","Marshall Islands, Republic of the","Readiness score, Social","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.192087723","0.204969445","0.216526272","0.224880868","0.233825616","0.247863886","0.262598963","0.271401679","0.272151679"
"IMF.STA:NDGAIN(1.0.1)","MHL.RS_NUM.A","OBS_VALUE","Marshall Islands, Republic of the","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.404102669","0.421213255","0.431254636","0.401514432","0.407144892","0.439075797","0.433772815","0.448608503","0.439854421"
"IMF.STA:NDGAIN(1.0.1)","MEX.RS_NUM.A","OBS_VALUE","Mexico","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.332569689","0.330411415","0.313355911","0.310300501","0.317272311","0.322229239","0.315836617","0.322340232","0.324110619"
"IMF.STA:NDGAIN(1.0.1)","MEX.VSC_NUM.A","OBS_VALUE","Mexico","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.471847725","0.471224933","0.468593384","0.464394931","0.468214208","0.466624062","0.466485446","0.475059662","0.475059662"
"IMF.STA:NDGAIN(1.0.1)","MUS.VSX_NUM.A","OBS_VALUE","Mauritius","Vulnerability score, Exposure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.484726712","0.484726712","0.484726712","0.484726712","0.484726712","0.484726712","0.484726712","0.484726712","0.484726712"
"IMF.STA:NDGAIN(1.0.1)","FSM.RSE_NUM.A","OBS_VALUE","Micronesia, Federated States of","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.480133739","0.503499344","0.596368828","0.547351898","0.533254041","0.587975983","0.576915212","0.592745143","0.561736895"
"IMF.STA:NDGAIN(1.0.1)","MRT.RSG_NUM.A","OBS_VALUE","Mauritania, Islamic Republic of","Readiness score, Governance","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.209056591","0.249837006","0.247320012","0.238297766","0.225945117","0.237609604","0.231388988","0.243300804","0.235949509"
"IMF.STA:NDGAIN(1.0.1)","MLI.RSE_NUM.A","OBS_VALUE","Mali","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.268769625","0.287485452","0.319928154","0.321242376","0.321380648","0.320029737","0.321008101","0.324750486","0.31880801"
"IMF.STA:NDGAIN(1.0.1)","MDV.RSE_NUM.A","OBS_VALUE","Maldives","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.496407088","0.501859736","0.479101135","0.470565499","0.502104045","0.510949087","0.566667727","0.509278876","0.507134108"
"IMF.STA:NDGAIN(1.0.1)","MDA.VSH_NUM.A","OBS_VALUE","Moldova, Republic of","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.419389034","0.428268061","0.439518921","0.450251403","0.454993086","0.45946293","0.463377721","0.466743431","0.468556005"
"IMF.STA:NDGAIN(1.0.1)","MDA.RS_NUM.A","OBS_VALUE","Moldova, Republic of","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.334030303","0.345608842","0.363650088","0.371628892","0.379973561","0.378797148","0.390262671","0.401704434","0.408632801"
"IMF.STA:NDGAIN(1.0.1)","MDV.NDGAIN_IX.A","OBS_VALUE","Maldives","IMF-Adapted ND-GAIN Index","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.419215508","0.41642612","0.412299144","0.414685702","0.443096193","0.435299206","0.436181507","0.44140532","0.43902184"
"IMF.STA:NDGAIN(1.0.1)","MLT.VSW_NUM.A","OBS_VALUE","Malta","Vulnerability score, Water","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.309312244","0.309624873","0.321250193","0.312044942","0.306416068","0.307783183","0.303075252","0.303105066","0.303105066"
"IMF.STA:NDGAIN(1.0.1)","MLT.VSC_NUM.A","OBS_VALUE","Malta","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.305396964","0.31007173","0.312623344","0.320354763","0.320942735","0.298570821","0.290319731","0.285674007","0.285674007"
"IMF.STA:NDGAIN(1.0.1)","MEX.VSI_NUM.A","OBS_VALUE","Mexico","Vulnerability score, Infrastructure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.135610308","0.143902472","0.154851535","0.159627312","0.162172819","0.149814392","0.16147464","0.183565387","0.179576171"
"IMF.STA:NDGAIN(1.0.1)","MUS.VSW_NUM.A","OBS_VALUE","Mauritius","Vulnerability score, Water","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.34627861","0.346899952","0.346117166","0.344631119","0.344933555","0.345857231","0.345610752","0.345598211","0.345598211"
"IMF.STA:NDGAIN(1.0.1)","MLT.RS_NUM.A","OBS_VALUE","Malta","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.558570733","0.545664909","0.558335352","0.5435087","0.517845924","0.536929884","0.533036398","0.532567261","0.508895574"
"IMF.STA:NDGAIN(1.0.1)","FSM.VSX_NUM.A","OBS_VALUE","Micronesia, Federated States of","Vulnerability score, Exposure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.597655873","0.597655873","0.597655873","0.597655873","0.597655873","0.597655873","0.597655873","0.597655873","0.597655873"
"IMF.STA:NDGAIN(1.0.1)","MHL.VSF_NUM.A","OBS_VALUE","Marshall Islands, Republic of the","Vulnerability score, Food","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.366453261","0.365329745","0.364235865","0.363166234","0.36212624","0.361110494","0.360118998","0.359154444","0.358216833"
"IMF.STA:NDGAIN(1.0.1)","MDA.VSL_NUM.A","OBS_VALUE","Moldova, Republic of","Vulnerability score, Heath","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.345412802","0.317799081","0.32651905","0.313020267","0.325369738","0.312080306","0.319890771","0.313888837","0.313888837"
