ISO3,country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_SCORE,QSSI_RANK,QSSI_TIER,AI_INDEX_N,LEGAL_WGI_SCORE_N,PQC_N,RES_INDEX_N,CONFIDENCE_SCORE_N,AI_NORM_N,LEGAL_NORM_N,PQC_NORM_N,RES_NORM_N,QSSI_SCORE_N,QSSI_RANK_N,CAPABILITY_TRUE,RVI,RANK_FLIP_PROB,STABILITY_SCORE,UNCERTAINTY,SOVEREIGN_STATE_SCORE,REGIME_CLUSTER,REGIME_LABEL
ZAF,South Africa,0.5727305175621046,0.4668883332338004,0.5044604927782498,0.3540554781011742,True,True,True,False,False,False,False,True,0.75,B,0.5727305175621046,0.472166017107853,0.5044604927782498,0.3742483692167633,0.48592957418895527,85,Bronze,0.572730516989374,0.47216601660883867,0.5044604922737892,0.37424836873461076,0.49999999900000003,0.572730516989374,0.47216601663568697,0.5044604922737892,0.3742483688425149,0.47762919204403503,0.4329896907194176,0.4779845155555846,0.18777829278273747,0.7082,0.6288840142614434,0.8959782927827376,0.32449521077096205,0,STABLE MEDIUM SYSTEMS
CRI,Costa Rica,0.5350895708785564,0.6196565913730386,0.4689889549702634,0.2405479830122125,True,True,True,True,False,False,False,False,1.0,A,0.5350895708785564,0.6336209956602579,0.4689889549702634,0.22801412045289218,0.46150183925140736,95,Bronze,0.5350895703434667,0.6336209949906079,0.46898895450127437,0.22801412015913647,0.9999999980000001,0.5350895703434667,0.6336209950266368,0.46898895450127437,0.22801412022487805,0.4475538324542411,0.48453608247172925,0.5148651993651555,0.2837156110872106,0.8229,0.6164944077251536,1.1066156110872105,0.3176424900616926,0,STABLE MEDIUM SYSTEMS
TGO,Togo,0.2933923915391562,0.3481284803612382,0.615016992353441,0.3385973020780932,True,True,False,True,False,False,True,False,0.75,B,0.2933923915391562,0.3466532323711827,0.615016992353441,0.35433325474592364,0.39968592571082456,122,Emerging,0.2933923912457638,0.346653232004818,0.615016991738424,0.3543332542894282,0.49999999900000003,0.2933923912457638,0.3466532320245294,0.615016991738424,0.35433325439159036,0.37144625093439415,0.6237113402029706,0.42854084807419146,0.0751000318224725,0.5997,0.6449893939406297,0.6748000318224725,0.31747568876738635,3,STABLE MEDIUM SYSTEMS
ETH,Ethiopia,0.4576270522875272,0.3197001893962491,0.5929269328802039,0.32023820886191,True,True,True,True,False,False,False,False,1.0,A,0.4576270522875272,0.31660844974460806,0.5929269328802039,0.3306808236676916,0.4315117447721536,106,Bronze,0.4576270518299001,0.3166084494099966,0.592926932287277,0.3306808232416681,0.9999999980000001,0.4576270518299001,0.3166084494279996,0.592926932287277,0.3306808233370107,0.41063011120454623,0.541237113399272,0.4861412487504407,0.12934808315350949,0.8308,0.6248452794704987,0.9601480831535094,0.31742969982108993,0,STABLE MEDIUM SYSTEMS
NPL,Nepal,0.4195563972366614,0.356052234405786,0.615016992353441,0.4445753857549452,True,True,False,True,False,False,True,False,0.75,B,0.4195563972366614,0.35502754752604265,0.615016992353441,0.49086719411065755,0.47334347529223153,90,Bronze,0.41955639681710494,0.3550275471508275,0.615016991738424,0.4908671934782624,0.49999999900000003,0.41955639681710494,0.3550275471710151,0.615016991738424,0.4908671936197903,0.46213322194613476,0.4587628865955734,0.4710756696429692,0.1806111733944551,0.7133,0.6290183589737656,0.8939111733944551,0.31442286617167237,0,STABLE MEDIUM SYSTEMS
KWT,Kuwait,0.4451672017271014,0.5619613041168726,0.3539719626168224,0.5664796184894159,True,True,True,True,False,False,False,False,1.0,A,0.4451672017271014,0.5726450345543261,0.3539719626168224,0.6479191480903469,0.49855194510578793,82,Bronze,0.44516720128193416,0.5726450339491194,0.3539719622628504,0.6479191472556182,0.9999999980000001,0.44516720128193416,0.5726450339816811,0.3539719622628504,0.6479191474424277,0.4931698201526191,0.41752577319372414,0.5409183891877054,0.4052532408260465,0.859,0.6086513393374755,1.2642532408260465,0.3112223823901373,0,STABLE MEDIUM SYSTEMS
JAM,Jamaica,0.4529910857618803,0.4980929489582634,0.4424384027187765,0.297716791509383,True,True,True,True,False,False,False,False,1.0,A,0.4529910857618803,0.5051449920853466,0.4424384027187765,0.30166597715854093,0.42295241911496273,110,Bronze,0.45299108530888915,0.505144991551478,0.44243840227633807,0.3016659767698979,0.9999999980000001,0.45299108530888915,0.5051449915802015,0.44243840227633807,0.3016659768568749,0.40009189316491633,0.5618556701001967,0.4878571339267291,0.17083706338795623,0.8193,0.623041482664301,0.9901370633879563,0.31094309494957423,0,STABLE MEDIUM SYSTEMS
TUN,Tunisia,0.4144454671830577,0.4221027110740237,0.796516567544605,0.2013285318234645,True,True,True,True,False,False,False,False,1.0,A,0.4144454671830577,0.4248337914653219,0.796516567544605,0.17748682287643797,0.4528012460532424,97,Bronze,0.4144454667686122,0.4248337910163312,0.7965165667480884,0.17748682264777774,0.9999999980000001,0.4144454667686122,0.4248337910404881,0.7965165667480884,0.17748682269895114,0.4368416862094778,0.49484536082219155,0.5052956672244199,0.2673419276027623,0.8164,0.617725649063528,1.0837419276027624,0.3096715722017543,0,STABLE MEDIUM SYSTEMS
KGZ,Kyrgyzstan,0.3000051028179664,0.2916136192584507,0.5929269328802039,0.2134131291287414,True,True,True,True,False,False,False,False,1.0,A,0.3000051028179664,0.2869248189011133,0.5929269328802039,0.19305568030885725,0.34388214792287786,148,Emerging,0.30000510251796125,0.2869248185978734,0.592926932287277,0.1930556800601393,0.9999999980000001,0.30000510251796125,0.2869248186141885,0.592926932287277,0.19305568011580157,0.30274079429945633,0.7577319587589808,0.4369361652779016,0.09550642983092382,0.657,0.6389042211269299,0.7525064298309239,0.30569621456339535,3,STABLE MEDIUM SYSTEMS
PNG,Papua New Guinea,0.2404834352674859,0.326978853742806,0.615016992353441,0.2943451605370392,True,True,False,True,False,False,True,False,0.75,B,0.2404834352674859,0.32430099406158525,0.615016992353441,0.2973222294442312,0.3650900348419809,138,Emerging,0.24048343502700242,0.3243009937188438,0.615016991738424,0.29732222906118433,0.49999999900000003,0.24048343502700242,0.3243009937372842,0.615016991738424,0.2973222291469089,0.3288518859279844,0.7061855670066692,0.4081167955572479,0.061376178315788614,0.5528,0.6501073393070433,0.6141761783157885,0.3054438790581146,3,STABLE MEDIUM SYSTEMS
BHS,Bahamas,0.2715555655237825,0.6121609034251185,0.615016992353441,0.4297236052569825,True,True,False,True,False,False,True,False,0.75,B,0.2715555655237825,0.625699087329249,0.615016992353441,0.4717333125795454,0.47829406335623115,88,Bronze,0.2715555652522269,0.6256990866679712,0.615016991738424,0.47173331197180085,0.49999999900000003,0.2715555652522269,0.6256990867035498,0.615016991738424,0.47173331210781205,0.468228372257303,0.4484536082451111,0.4895174446304409,0.22563135271858786,0.811,0.6203435981209852,1.036631352718588,0.2994126805866211,0,STABLE MEDIUM SYSTEMS
SEN,Senegal,0.4393420098712652,0.4862027587609999,0.3539719626168224,0.3666662555199322,True,True,True,True,False,False,False,False,1.0,A,0.4393420098712652,0.4925787009809897,0.3539719626168224,0.39049511627707967,0.41643511288105306,113,Bronze,0.43934200943192314,0.492578700460402,0.3539719622628504,0.3904951157739961,0.9999999980000001,0.43934200943192314,0.49257870048841096,0.3539719622628504,0.39049511588658453,0.39206780378279554,0.5773195876258901,0.4838329968552388,0.19615765061460186,0.8178,0.6216446445270419,1.0139576506146017,0.2974671312758224,0,STABLE MEDIUM SYSTEMS
RUS,Russian Federation,0.6604954199222706,0.2914157776347408,0.615016992353441,0.4404920315660318,True,True,False,True,False,False,True,False,0.75,B,0.6604954199222706,0.2867157275918196,0.615016992353441,0.4856065174321302,0.5306476489414379,69,Bronze,0.6604954192617751,0.2867157272888006,0.615016991738424,0.48560651680651246,0.49999999900000003,0.6604954192617751,0.28671572730510386,0.615016991738424,0.4856065169465236,0.5326859618093289,0.350515463915719,0.49807915773385325,0.30322023741833704,0.7992,0.6167183410406507,1.102420237418337,0.2928771601061866,0,STABLE MEDIUM SYSTEMS
AGO,Angola,0.2274411567617198,0.2977401710398435,0.2920560747663551,0.3009719446820423,True,True,True,True,False,False,False,False,1.0,A,0.2274411567617198,0.2933997391398675,0.2920560747663551,0.3058596639141343,0.27639122952661177,168,Emerging,0.22744115653427863,0.29339973882978443,0.292056074474299,0.3058596635200885,0.9999999980000001,0.22744115653427863,0.29339973884646775,0.292056074474299,0.30585966360827466,0.21964616252116925,0.8608247422636041,0.3925440154187767,0.04451241399081045,0.5491,0.651923547971525,0.5936124139908104,0.2880228994489698,3,STABLE MEDIUM SYSTEMS
ARM,Armenia,0.3862511205546053,0.4808759404353455,0.362786745964316,0.3360963899501744,True,True,True,True,False,False,False,False,1.0,A,0.3862511205546053,0.4869489887030817,0.362786745964316,0.351111273625082,0.3917396388043475,127,Emerging,0.38625112016835417,0.4869489881884438,0.3627867456015292,0.3511112731727375,0.9999999980000001,0.38625112016835417,0.48694898821613264,0.3627867456015292,0.3511112732739707,0.36166280450651345,0.6494845360791264,0.4713948720887901,0.15359605923566305,0.8286,0.6235141424457534,0.9821960592356631,0.287840297807782,0,STABLE MEDIUM SYSTEMS
BIH,Bosnia and Herzegovina,0.3354885827102261,0.3881540341765276,0.3717077315208156,0.2549432841158808,True,True,True,True,False,False,False,False,1.0,A,0.3354885827102261,0.3889547222978773,0.3717077315208156,0.246559909354099,0.333004429491372,153,Emerging,0.33548858237473744,0.38895472188680585,0.3717077311491078,0.24655990903645034,0.9999999980000001,0.33548858237473744,0.38895472190892255,0.3717077311491078,0.24655990910753905,0.2893481774980842,0.7835051546351366,0.43257047446551167,0.09608584953100766,0.721,0.6342125515920424,0.8170858495310076,0.27860560906321974,3,STABLE MEDIUM SYSTEMS
ZWE,Zimbabwe,0.2595193682963511,0.2235026631873492,0.1503823279524214,0.2160812941167516,True,True,True,True,False,False,False,False,1.0,A,0.2595193682963511,0.2149409324211053,0.1503823279524214,0.1964931370362207,0.20756286322028691,189,Emerging,0.2595193680368317,0.2149409321939424,0.15038232780203906,0.1964931367830742,0.9999999980000001,0.2595193680368317,0.21494093220616434,0.15038232780203906,0.19649313683972755,0.13490486858077533,0.9690721649434585,0.3406044146568076,0.05728070925351998,0.3452,0.6710686300607063,0.40248070925352,0.2717268055431148,1,STABLE MEDIUM SYSTEMS
NGA,Nigeria,0.5835579640472963,0.2750575090100442,0.5751911639762107,0.2713867808869889,True,True,True,True,False,False,False,False,1.0,A,0.5835579640472963,0.2694272938417427,0.5751911639762107,0.2677444346181754,0.43968674763113397,100,Bronze,0.5835579634637383,0.26942729355699524,0.5751911634010195,0.26774443427323424,0.9999999980000001,0.5835579634637383,0.2694272935723154,0.5751911634010195,0.26774443435043094,0.4206951520796012,0.5103092783478851,0.48389510344636155,0.21093182136450825,0.8966,0.616445615906979,1.1075318213645082,0.26935591979759066,0,STABLE MEDIUM SYSTEMS
COG,Congo,0.1002223309068626,0.2102263799083368,0.2300339847068818,0.353770955097862,True,True,True,True,False,False,False,False,1.0,A,0.1002223309068626,0.20090973210385799,0.2300339847068818,0.3738818118575969,0.22122759483395005,185,Emerging,0.10022233080664025,0.2009097318915241,0.2300339844768478,0.3738818113759166,0.9999999980000001,0.10022233080664025,0.20090973190294822,0.2300339844768478,0.373881811483715,0.1517288482919371,0.9484536082425338,0.3554798337959592,0.05658437415916381,0.4234,0.6627744651134877,0.4799843741591638,0.2683333555197824,3,STABLE MEDIUM SYSTEMS
LBR,Liberia,0.0504072981046679,0.2611678516452462,0.0972812234494477,0.1599226499175314,True,True,True,True,False,False,False,False,1.0,A,0.0504072981046679,0.2547478417143919,0.0972812234494477,0.12414269762573005,0.12142773804307319,194,Emerging,0.0504072980542606,0.25474784144515855,0.09728122335216648,0.12414269746579423,0.9999999980000001,0.0504072980542606,0.254747841459644,0.09728122335216648,0.12414269750158734,0.02885554105861172,0.9948453608196143,0.2797144564148422,0.02344736898671477,0.1288,0.7043021290716331,0.15224736898671476,0.2677462507693942,1,STABLE MEDIUM SYSTEMS
GMB,Gambia (Republic of The),0.187906560302883,0.3807149070145162,0.615016992353441,0.3790823285865545,True,True,False,True,False,False,True,False,0.75,B,0.187906560302883,0.3810925909165242,0.615016992353441,0.4064910213586941,0.3879674897022035,130,Emerging,0.18790656011497642,0.3810925905137619,0.615016991738424,0.4064910208350026,0.49999999900000003,0.18790656011497642,0.3810925905354316,0.615016991738424,0.406491020952203,0.35701854498088237,0.6649484536048199,0.42754375673899114,0.12296476861709368,0.7072,0.6332997033476504,0.8301647686170938,0.2667259468426105,3,STABLE MEDIUM SYSTEMS
KEN,Kenya,0.6230120368442038,0.3828781232875737,0.4955395072217502,0.2175382202561744,True,True,True,True,False,False,False,False,1.0,A,0.6230120368442038,0.3833788121592406,0.4955395072217502,0.1983701276202871,0.43705678219561866,102,Bronze,0.6230120362211917,0.3833788117540621,0.49553950672621067,0.19837012736472245,0.9999999980000001,0.6230120362211917,0.38337881177586175,0.49553950672621067,0.19837012742191695,0.4174571459204517,0.5206185566983473,0.48533424225728794,0.2362310552395542,0.8899,0.6154637279291157,1.1261310552395543,0.2660202380066981,0,STABLE MEDIUM SYSTEMS
GAB,Gabon,0.2365812559561215,0.2957377032633009,0.615016992353441,0.356241865601403,True,True,False,True,False,False,True,False,0.75,B,0.2365812559561215,0.2912834068870058,0.615016992353441,0.3770651412136441,0.3772515915560089,134,Emerging,0.23658125571954022,0.2912834065791594,0.615016991738424,0.3770651407278626,0.49999999900000003,0.23658125571954022,0.2912834065957224,0.615016991738424,0.37706514083657894,0.34382516086654,0.6855670103057445,0.4153896145297761,0.0976544832330425,0.6758,0.637347799286764,0.7734544832330424,0.26567427443666314,3,STABLE MEDIUM SYSTEMS
GIN,Guinea,0.0882557582795792,0.2544265790206249,0.2300339847068818,0.329246242516694,True,True,True,True,False,False,False,False,1.0,A,0.0882557582795792,0.24762324632866634,0.2300339847068818,0.34228607522675897,0.21908139173301722,186,Emerging,0.08825575819132343,0.2476232460669627,0.2300339844768478,0.34228607478578416,0.9999999980000001,0.08825575819132343,0.24762324608104308,0.2300339844768478,0.3422860748844729,0.14908644897909418,0.953608247417765,0.3562811655955877,0.04776147877683123,0.4455,0.6614304003226468,0.49326147877683124,0.26510328763990304,3,STABLE MEDIUM SYSTEMS
SYC,Seychelles,0.2132804885327768,0.6577219598234414,0.615016992353441,0.3779320618281072,True,True,False,True,False,False,True,False,0.75,B,0.2132804885327768,0.6738508400114819,0.615016992353441,0.40500910692504577,0.45376083938175116,96,Bronze,0.2132804883194963,0.6738508392993146,0.615016991738424,0.4050091064032635,0.49999999900000003,0.2132804883194963,0.673850839337631,0.615016991738424,0.40500910652003663,0.43802313485744504,0.48969072164696037,0.4765480642891356,0.24831692087979756,0.8439,0.6172664946315237,1.0922169208797976,0.26255935421321025,0,STABLE MEDIUM SYSTEMS
MMR,Myanmar,0.1148774880758125,0.1413759290844218,0.3982582837723025,0.3698399394553571,True,True,True,True,False,False,False,False,1.0,A,0.1148774880758125,0.1281443016636753,0.3982582837723025,0.3945838443892372,0.25830263879586374,172,Emerging,0.114877487960935,0.12814430152824444,0.3982582833740442,0.394583843880886,0.9999999980000001,0.114877487960935,0.128144301535531,0.3982582833740442,0.39458384399465335,0.19737553971923089,0.8814432989645287,0.3773224245720938,0.07131606709771666,0.5309,0.651158528678656,0.6022160670977167,0.26160932726507297,3,STABLE MEDIUM SYSTEMS
CPV,Cabo Verde,0.3131951075720809,0.5983001913788477,0.615016992353441,0.2561043729188966,True,True,False,True,False,False,True,False,0.75,B,0.3131951075720809,0.6110502264113478,0.615016992353441,0.2480557660702047,0.4319367671598053,105,Bronze,0.3131951072588858,0.611050225765552,0.615016991738424,0.2480557657506289,0.49999999900000003,0.3131951072588858,0.6110502258002974,0.615016991738424,0.2480557658221489,0.4111533975909024,0.5360824742240409,0.4565338229043809,0.20273946272953094,0.7926,0.6227337423588899,0.9953394627295309,0.26080076707962035,0,STABLE MEDIUM SYSTEMS
DZA,Algeria,0.4499496834942319,0.3585966585677635,0.3451571792693288,0.2755542924048365,True,True,True,True,False,False,False,False,1.0,A,0.4499496834942319,0.35771665292990135,0.3451571792693288,0.2731135330688951,0.3610959137188058,140,Emerging,0.4499496830442822,0.3577166525518442,0.34515717892417164,0.2731135327170368,0.9999999980000001,0.4499496830442822,0.35771665257218466,0.34515717892417164,0.27311353279578154,0.32393433506492675,0.7164948453571315,0.4447548429996194,0.13817740337593312,0.7991,0.6262560407909297,0.9372774033759331,0.2602724027082065,0,STABLE MEDIUM SYSTEMS
EGY,Egypt,0.7068441861169577,0.3657814179464397,0.6460280373831776,0.1450669067368024,True,True,True,True,False,False,False,False,1.0,A,0.7068441861169577,0.3653099526475107,0.6460280373831776,0.10500371088163643,0.47287318343079293,91,Bronze,0.7068441854101134,0.3653099522614285,0.6460280367371495,0.1050037107463578,0.9999999980000001,0.7068441854101134,0.3653099522822007,0.6460280367371495,0.10500371077663272,0.46155419990904945,0.4639175257708046,0.5065312267309999,0.3352621462606755,0.9234,0.6089117155905712,1.2586621462606755,0.2595594292204179,0,STABLE MEDIUM SYSTEMS
DJI,Djibouti,0.1665288054240101,0.3033750947895522,0.615016992353441,0.2732792601389062,True,True,False,True,False,False,True,False,0.75,B,0.1665288054240101,0.29935507635608716,0.615016992353441,0.2701825580345052,0.33112954449540705,154,Emerging,0.1665288052574813,0.2993550760397101,0.615016991738424,0.27018255768642296,0.49999999900000003,0.1665288052574813,0.29935507605673206,0.615016991738424,0.2701825577643226,0.2870398242845212,0.7886597938103678,0.3888969526030807,0.0647177176372881,0.602,0.6456521016666146,0.666717717637288,0.258618916917674,3,STABLE MEDIUM SYSTEMS
BLZ,Belize,0.1586499781736748,0.4261964513288163,0.615016992353441,0.3316058894347962,True,True,False,True,False,False,True,False,0.75,B,0.1586499781736748,0.42916031029251334,0.615016992353441,0.3453260612131136,0.37351281890224375,136,Emerging,0.1586499780150248,0.4291603098389501,0.615016991738424,0.3453260607682223,0.49999999900000003,0.1586499780150248,0.429160309863353,0.615016991738424,0.3453260608677875,0.33922199433169953,0.6958762886562069,0.42103681480301064,0.09891402001896472,0.7271,0.6335880936980395,0.8260140200189647,0.25793443300877816,3,STABLE MEDIUM SYSTEMS
PRY,Paraguay,0.3500533788601133,0.3713850121089205,0.615016992353441,0.2345925387626072,True,True,False,True,False,False,True,False,0.75,B,0.3500533788601133,0.3712321788111102,0.615016992353441,0.22034158820985758,0.3881020945610807,129,Emerging,0.35005337851005985,0.37123217841876904,0.615016991738424,0.22034158792598657,0.49999999900000003,0.35005337851005985,0.371232178439878,0.615016991738424,0.22034158798951597,0.3571842701102738,0.6597938144295887,0.4209333051646345,0.11866418506490195,0.7111,0.6333274826554807,0.8297641850649019,0.2566029946964731,3,STABLE MEDIUM SYSTEMS
NAM,Namibia,0.3713029329026881,0.5334794626326764,0.615016992353441,0.2090060451571411,True,True,False,True,False,False,True,False,0.75,B,0.3713029329026881,0.5425436564148135,0.615016992353441,0.18737793529896896,0.4204983430668716,112,Bronze,0.37130293253138513,0.5425436558414197,0.615016991738424,0.18737793505756575,0.49999999900000003,0.37130293253138513,0.5425436558722698,0.615016991738424,0.187377935111591,0.39707044153234633,0.572164948450659,0.4456107654004972,0.1932440901735087,0.7703,0.6246384226889858,0.9635440901735086,0.2535586968996315,0,STABLE MEDIUM SYSTEMS
IRN,Iran (Islamic Republic of),0.5408427161205154,0.2239026319542985,0.615016992353441,0.627378832189413,True,True,False,True,False,False,True,False,0.75,B,0.5408427161205154,0.21536364424276247,0.615016992353441,0.7263769693888417,0.5406740341202778,66,Bronze,0.5408427155796726,0.2153636440151528,0.615016991738424,0.726376968453034,0.49999999900000003,0.5408427155796726,0.2153636440273988,0.615016991738424,0.7263769686624646,0.5450304194682288,0.33505154639002555,0.506843873150227,0.4549401254339469,0.8288,0.607753330702131,1.2837401254339469,0.25266660294843185,0,STABLE MEDIUM SYSTEMS
VEN,"Venezuela, Bolivarian
Republic of",0.2070694831611816,0.0751131708287116,0.2124044180118946,0.0875066897166002,True,True,True,True,False,False,False,False,1.0,A,0.2070694831611816,0.05811370536501261,0.2124044180118946,0.030847593807274046,0.13455658897614917,193,Emerging,0.2070694829541121,0.05811370530359444,0.21240441779949018,0.0308475937675324,0.9999999980000001,0.2070694829541121,0.058113705306898904,0.21240441779949018,0.03084759377642645,0.04501974596023482,0.9896907216443831,0.2774164422969341,0.029684647514434805,0.1547,0.6993743400323518,0.1843846475144348,0.2520604267801551,1,STABLE MEDIUM SYSTEMS
MEX,Mexico,0.500762320526709,0.3467610006428698,0.362786745964316,0.2448524026908713,True,True,True,True,False,False,False,False,1.0,A,0.500762320526709,0.345207994916169,0.362786745964316,0.2335596007542569,0.3683568818208897,137,Emerging,0.5007623200259467,0.3452079945513318,0.3627867456015292,0.23355960045335686,0.9999999980000001,0.5007623200259467,0.34520799457096096,0.3627867456015292,0.2335596005206973,0.33287401887918544,0.701030927831438,0.4471398423692656,0.16397344025992058,0.8156,0.6236710255162913,0.9795734402599205,0.2510376783348465,0,STABLE MEDIUM SYSTEMS
LCA,Saint Lucia,0.2017192548333025,0.5746936551503691,0.615016992353441,0.2978060207966702,True,True,False,True,False,False,True,False,0.75,B,0.2017192548333025,0.5861013735089879,0.615016992353441,0.3017809332483035,0.4069355325522244,118,Bronze,0.20171925463158322,0.5861013728895597,0.615016991738424,0.3017809328595124,0.49999999900000003,0.20171925463158322,0.5861013729228866,0.615016991738424,0.3017809329465226,0.3803719467959695,0.603092783502046,0.44479107578695554,0.17742694851599303,0.7916,0.6243058627628405,0.969026948515993,0.250613525401174,0,STABLE MEDIUM SYSTEMS
LAO,"Lao People's Democratic
Republic",0.2653457711590519,0.3221225560178676,0.615016992353441,0.2329903592567963,True,True,False,True,False,False,True,False,0.75,B,0.2653457711590519,0.3191685571628848,0.615016992353441,0.2182774644598488,0.351761056983615,145,Emerging,0.2653457708937061,0.31916855682556766,0.615016991738424,0.21827746417863705,0.49999999900000003,0.2653457708937061,0.3191685568437162,0.615016991738424,0.21827746424157132,0.31244128531029997,0.7422680412332873,0.3991206266270309,0.08716416669096387,0.6566,0.6395639444509448,0.7437641666909638,0.24984209329302048,3,STABLE MEDIUM SYSTEMS
BLR,Belarus,0.2819800950948946,0.273840813735871,0.615016992353441,0.3431618404112524,True,True,False,True,False,False,True,False,0.75,B,0.2819800950948946,0.26814141474755676,0.615016992353441,0.36021385173716447,0.38203002250063106,132,Emerging,0.2819800948129145,0.2681414144641683,0.615016991738424,0.3602138512730929,0.49999999900000003,0.2819800948129145,0.2681414144794153,0.615016991738424,0.3602138513769506,0.34970835180920945,0.6752577319552822,0.415970071587345,0.10022758043540202,0.7281,0.6334271998270652,0.828327580435402,0.24935712277755498,3,STABLE MEDIUM SYSTEMS
HND,Honduras,0.1530787659767057,0.2795780487166018,0.203483432455395,0.3009161386125323,True,True,True,True,False,False,False,False,1.0,A,0.1530787659767057,0.2742048808238652,0.203483432455395,0.3057877677045945,0.22808240599778212,181,Emerging,0.15307876582362692,0.27420488053406844,0.20348343225191154,0.3057877673106413,0.9999999980000001,0.15307876582362692,0.2742048805496603,0.20348343225191154,0.3057877673988067,0.16016847280888294,0.9278350515416092,0.36010120129952233,0.0422954857879307,0.5165,0.6550971981285953,0.5587954857879307,0.24918371672693626,3,STABLE MEDIUM SYSTEMS
COL,Colombia,0.6453604551979052,0.4377352101445263,0.615016992353441,0.2117285367743431,True,True,False,True,False,False,True,False,0.75,B,0.6453604551979052,0.4413551868971405,0.615016992353441,0.1908853822397674,0.4833547675871018,87,Bronze,0.6453604545525446,0.44135518643068894,0.615016991738424,0.19088538199384547,0.49999999900000003,0.6453604545525446,0.44135518645578525,0.615016991738424,0.190885382048882,0.4744590972880989,0.4432989690698799,0.47299946316991975,0.26558911607995006,0.8605,0.6154659237026078,1.12608911607995,0.24691053405320884,0,STABLE MEDIUM SYSTEMS
UGA,Uganda,0.3485503866280423,0.3342418160529067,0.2831350892098555,0.3680186843247699,True,True,True,True,False,False,False,False,1.0,A,0.3485503866280423,0.33197694349170476,0.2831350892098555,0.39223748060400854,0.33980364714021966,149,Emerging,0.34855038627949186,0.3319769431408509,0.28313508892672035,0.39223748009868026,0.9999999980000001,0.34855038627949186,0.3319769431597278,0.28313508892672035,0.392237480211771,0.2977193554333764,0.762886597934212,0.4338550680355494,0.12860305546346718,0.7993,0.6268433304324507,0.9279030554634672,0.24625216266214825,0,STABLE MEDIUM SYSTEMS
IRQ,Iraq,0.2574107896862957,0.219908672870074,0.2124044180118946,0.1826152129705428,True,True,True,True,False,False,False,False,1.0,A,0.2574107896862957,0.2111425803507142,0.2124044180118946,0.1533780349748899,0.2108973662227277,188,Emerging,0.2574107894288849,0.21114258012756562,0.21240441779949018,0.15337803477728953,0.9999999980000001,0.2574107894288849,0.2111425801395716,0.21240441779949018,0.15337803482151183,0.1390102994407403,0.9639175257682273,0.3428726788665143,0.054549540414829845,0.4332,0.6619857885199176,0.4877495404148298,0.24617117506610475,3,STABLE MEDIUM SYSTEMS
HTI,Haiti,0.0622981910974804,0.1088655739108627,0.0,0.2515412115441287,True,True,True,True,False,False,False,False,1.0,A,0.0622981910974804,0.09378534018036788,0.0,0.24217694304530654,0.09799076112664434,195,Emerging,0.06229819103518221,0.09378534008124972,0.0,0.2421769427333046,0.9999999980000001,0.06229819103518221,0.09378534008658253,0.0,0.24217694280312957,0.0,0.9999999999948455,0.2542291768881342,0.014026531609334585,0.0946,0.7113638243628526,0.10862653160933458,0.24498162795117892,1,STABLE MEDIUM SYSTEMS
MCO,Monaco,0.3630602395623732,0.8397839801049591,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.3630602395623732,0.8662652848562252,0.615016992353441,0.3742483692167633,0.529487469232508,70,Bronze,0.36306023919931296,0.8662652839407023,0.615016991738424,0.37424836873461076,0.0,0.36306023919931296,0.8662652839899598,0.615016991738424,0.3742483688425149,0.5312575517654154,0.35567010309095015,0.48400994747632975,0.3276363152703679,0.8638,0.6121412252110312,1.191436315270368,0.24451836645696887,0,STABLE MEDIUM SYSTEMS
PAK,Pakistan,0.5032371872404733,0.2905122619104253,0.4689889549702634,0.1501952428715164,True,True,True,True,False,False,False,False,1.0,A,0.5032371872404733,0.28576083608707936,0.4689889549702634,0.1116106612110464,0.3532732274348853,143,Emerging,0.503237186737236,0.2857608357850696,0.46898895450127437,0.1116106610672559,0.9999999980000001,0.503237186737236,0.2857608358013185,0.46898895450127437,0.11161066109943574,0.3143030653811616,0.731958762882825,0.43504155477218975,0.1744974503240072,0.7741,0.6255538994782186,0.9485974503240072,0.24174507015602548,0,STABLE MEDIUM SYSTEMS
GUY,Guyana,0.2080413576428749,0.4210951410137612,0.615016992353441,0.4729469762846325,True,True,False,True,False,False,True,False,0.75,B,0.2080413576428749,0.4237689288790021,0.615016992353441,0.5274189497818869,0.4327751786024948,104,Bronze,0.20804135743483354,0.4237689284311368,0.615016991738424,0.5274189491024012,0.49999999900000003,0.20804135743483354,0.4237689284552331,0.615016991738424,0.5274189492544679,0.4121856474367253,0.5309278350488097,0.4537823577341172,0.21963402373942548,0.8313,0.6195368190177911,1.0509340237394256,0.23969277137529252,0,STABLE MEDIUM SYSTEMS
