ISO3,country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_SCORE,QSSI_RANK,QSSI_TIER,AI_INDEX_N,LEGAL_WGI_SCORE_N,PQC_N,RES_INDEX_N,CONFIDENCE_SCORE_N,AI_NORM_N,LEGAL_NORM_N,PQC_NORM_N,RES_NORM_N,QSSI_SCORE_N,QSSI_RANK_N,CAPABILITY_TRUE,RVI,RANK_FLIP_PROB,STABILITY_SCORE,UNCERTAINTY,SOVEREIGN_STATE_SCORE,REGIME_CLUSTER,REGIME_LABEL,ATTRACTOR_STRENGTH,SOVEREIGN_POTENTIAL,ATTRACTOR_TYPE,FLOW_CAPABILITY,FLOW_STABILITY,FLOW_UNCERTAINTY,FLOW_MAGNITUDE,FLOW_REGIME,POTENTIAL_U,GRAD_CAPABILITY,GRAD_STABILITY,GRAD_UNCERTAINTY,POTENTIAL_BASIN
KEN,Kenya,0.6230120368442038,0.3828781232875737,0.4955395072217502,0.2175382202561744,True,True,True,True,False,False,False,False,1.0,A,0.6230120368442038,0.3833788121592406,0.4955395072217502,0.1983701276202871,0.43705678219561866,102,Bronze,0.6230120362211917,0.3833788117540621,0.49553950672621067,0.19837012736472245,0.9999999980000001,0.6230120362211917,0.38337881177586175,0.49553950672621067,0.19837012742191695,0.4174571459204517,0.5206185566983473,0.48533424225728794,0.2362310552395542,0.8899,0.6154637279291157,1.1261310552395543,0.2660202380066981,0,STABLE MEDIUM SYSTEMS,0.708102598650378,0.7621996323619893,CHAOTIC REGION,-0.003311880093298525,0.006951624477473939,-0.010247680046607477,0.012818290797366039,MIXED TRANSITION FLOW,0.7577876671655283,-0.002852990987967948,-0.009035250609393142,0.01328616367623999,CHAOTIC ENERGY PEAK
GAB,Gabon,0.2365812559561215,0.2957377032633009,0.615016992353441,0.356241865601403,True,True,False,True,False,False,True,False,0.75,B,0.2365812559561215,0.2912834068870058,0.615016992353441,0.3770651412136441,0.3772515915560089,134,Emerging,0.23658125571954022,0.2912834065791594,0.615016991738424,0.3770651407278626,0.49999999900000003,0.23658125571954022,0.2912834065957224,0.615016991738424,0.37706514083657894,0.34382516086654,0.6855670103057445,0.4153896145297761,0.0976544832330425,0.6758,0.637347799286764,0.7734544832330424,0.26567427443666314,3,STABLE MEDIUM SYSTEMS,0.5592003255113837,0.5529551955911561,CHAOTIC REGION,-0.003595631658965648,0.0017714344370965418,-0.0015880300936639835,0.004311425120568609,MIXED TRANSITION FLOW,0.8358484962563565,-0.0018346729080389035,0.0030178582266168577,-0.003562168862941121,CHAOTIC ENERGY PEAK
GIN,Guinea,0.0882557582795792,0.2544265790206249,0.2300339847068818,0.329246242516694,True,True,True,True,False,False,False,False,1.0,A,0.0882557582795792,0.24762324632866634,0.2300339847068818,0.34228607522675897,0.21908139173301722,186,Emerging,0.08825575819132343,0.2476232460669627,0.2300339844768478,0.34228607478578416,0.9999999980000001,0.08825575819132343,0.24762324608104308,0.2300339844768478,0.3422860748844729,0.14908644897909418,0.953608247417765,0.3562811655955877,0.04776147877683123,0.4455,0.6614304003226468,0.49326147877683124,0.26510328763990304,3,STABLE MEDIUM SYSTEMS,0.2899228369524598,0.38133907080994994,TRANSITIONAL FIELD,-0.011604927063754072,-0.0029399473215814265,0.0026938177069104063,0.0122708710467835,UNCERTAINTY EXPANSION FLOW,0.2594094128869893,0.012034242729862346,0.014598236654313071,-0.012196978922544297,WEAK FIELD ZONE
SYC,Seychelles,0.2132804885327768,0.6577219598234414,0.615016992353441,0.3779320618281072,True,True,False,True,False,False,True,False,0.75,B,0.2132804885327768,0.6738508400114819,0.615016992353441,0.40500910692504577,0.45376083938175116,96,Bronze,0.2132804883194963,0.6738508392993146,0.615016991738424,0.4050091064032635,0.49999999900000003,0.2132804883194963,0.673850839337631,0.615016991738424,0.40500910652003663,0.43802313485744504,0.48969072164696037,0.4765480642891356,0.24831692087979756,0.8439,0.6172664946315237,1.0922169208797976,0.26255935421321025,0,STABLE MEDIUM SYSTEMS,0.7593882335759479,0.7432243967413775,CHAOTIC REGION,-0.002089081715951624,-0.00890478693555502,0.01305206445567475,0.015937875621883958,UNCERTAINTY EXPANSION FLOW,0.7936087174325428,-0.004313359837958793,0.00820637730892182,-0.012019214540860948,CHAOTIC ENERGY PEAK
MMR,Myanmar,0.1148774880758125,0.1413759290844218,0.3982582837723025,0.3698399394553571,True,True,True,True,False,False,False,False,1.0,A,0.1148774880758125,0.1281443016636753,0.3982582837723025,0.3945838443892372,0.25830263879586374,172,Emerging,0.114877487960935,0.12814430152824444,0.3982582833740442,0.394583843880886,0.9999999980000001,0.114877487960935,0.128144301535531,0.3982582833740442,0.39458384399465335,0.19737553971923089,0.8814432989645287,0.3773224245720938,0.07131606709771666,0.5309,0.651158528678656,0.6022160670977167,0.26160932726507297,3,STABLE MEDIUM SYSTEMS,0.3473104244342297,0.44978811093418875,CHAOTIC REGION,-0.0002199520118026932,0.00937303971380904,-0.008080698046473322,0.012377396062274781,MIXED TRANSITION FLOW,0.48198144221869554,-0.003071312231432403,8.202768923674479e-05,-0.0004885168878409988,TRANSITION SLOPE REGION
CPV,Cabo Verde,0.3131951075720809,0.5983001913788477,0.615016992353441,0.2561043729188966,True,True,False,True,False,False,True,False,0.75,B,0.3131951075720809,0.6110502264113478,0.615016992353441,0.2480557660702047,0.4319367671598053,105,Bronze,0.3131951072588858,0.611050225765552,0.615016991738424,0.2480557657506289,0.49999999900000003,0.3131951072588858,0.6110502258002974,0.615016991738424,0.2480557658221489,0.4111533975909024,0.5360824742240409,0.4565338229043809,0.20273946272953094,0.7926,0.6227337423588899,0.9953394627295309,0.26080076707962035,0,STABLE MEDIUM SYSTEMS,0.78330324689061,0.686626845489613,CHAOTIC REGION,-0.005803270957132345,0.008934907215675747,-0.011692289032419478,0.015818348319981676,MIXED TRANSITION FLOW,0.9120440127566127,0.0074014454372441545,-0.004081125891682784,0.005204440623774638,CHAOTIC ENERGY PEAK
DZA,Algeria,0.4499496834942319,0.3585966585677635,0.3451571792693288,0.2755542924048365,True,True,True,True,False,False,False,False,1.0,A,0.4499496834942319,0.35771665292990135,0.3451571792693288,0.2731135330688951,0.3610959137188058,140,Emerging,0.4499496830442822,0.3577166525518442,0.34515717892417164,0.2731135327170368,0.9999999980000001,0.4499496830442822,0.35771665257218466,0.34515717892417164,0.27311353279578154,0.32393433506492675,0.7164948453571315,0.4447548429996194,0.13817740337593312,0.7991,0.6262560407909297,0.9372774033759331,0.2602724027082065,0,STABLE MEDIUM SYSTEMS,0.8010305885091804,0.6523678285506177,CHAOTIC REGION,-0.009721199117067203,-0.00571128384726266,0.00725455766145755,0.013407053454099599,UNCERTAINTY EXPANSION FLOW,0.9484528418871205,0.008090811079328112,0.007554781888480762,-0.009600550929712773,CHAOTIC ENERGY PEAK
EGY,Egypt,0.7068441861169577,0.3657814179464397,0.6460280373831776,0.1450669067368024,True,True,True,True,False,False,False,False,1.0,A,0.7068441861169577,0.3653099526475107,0.6460280373831776,0.10500371088163643,0.47287318343079293,91,Bronze,0.7068441854101134,0.3653099522614285,0.6460280367371495,0.1050037107463578,0.9999999980000001,0.7068441854101134,0.3653099522822007,0.6460280367371495,0.10500371077663272,0.46155419990904945,0.4639175257708046,0.5065312267309999,0.3352621462606755,0.9234,0.6089117155905712,1.2586621462606755,0.2595594292204179,0,STABLE MEDIUM SYSTEMS,0.39764477873946097,0.8412006390349941,CHAOTIC REGION,-0.00829385946616662,0.002576298199826438,-0.004008606130287751,0.009565267396509683,MIXED TRANSITION FLOW,0.5967785113564597,-0.00697284890902138,-0.00446665842349514,0.007166658148208179,TRANSITION SLOPE REGION
DJI,Djibouti,0.1665288054240101,0.3033750947895522,0.615016992353441,0.2732792601389062,True,True,False,True,False,False,True,False,0.75,B,0.1665288054240101,0.29935507635608716,0.615016992353441,0.2701825580345052,0.33112954449540705,154,Emerging,0.1665288052574813,0.2993550760397101,0.615016991738424,0.27018255768642296,0.49999999900000003,0.1665288052574813,0.29935507605673206,0.615016991738424,0.2701825577643226,0.2870398242845212,0.7886597938103678,0.3888969526030807,0.0647177176372881,0.602,0.6456521016666146,0.666717717637288,0.258618916917674,3,STABLE MEDIUM SYSTEMS,0.40293605834383117,0.4900844795878777,CHAOTIC REGION,-0.006774412864532842,0.0034723382765197153,-0.0023886503526650005,0.007978436768754803,MIXED TRANSITION FLOW,0.6243699885145779,-0.005501999738882509,-0.0019436921858616192,0.0010855424214210967,TRANSITION SLOPE REGION
BLZ,Belize,0.1586499781736748,0.4261964513288163,0.615016992353441,0.3316058894347962,True,True,False,True,False,False,True,False,0.75,B,0.1586499781736748,0.42916031029251334,0.615016992353441,0.3453260612131136,0.37351281890224375,136,Emerging,0.1586499780150248,0.4291603098389501,0.615016991738424,0.3453260607682223,0.49999999900000003,0.1586499780150248,0.429160309863353,0.615016991738424,0.3453260608677875,0.33922199433169953,0.6958762886562069,0.42103681480301064,0.09891402001896472,0.7271,0.6335880936980395,0.8260140200189647,0.25793443300877816,3,STABLE MEDIUM SYSTEMS,0.9694360978567814,0.5865917145612322,CHAOTIC REGION,0.004342768049832468,-0.00014695876937287355,0.00017283725136152395,0.004348689909616401,UNCERTAINTY EXPANSION FLOW,0.8886874733651704,-0.002031054676062923,-0.005266683812675736,0.005741208689094002,CHAOTIC ENERGY PEAK
PRY,Paraguay,0.3500533788601133,0.3713850121089205,0.615016992353441,0.2345925387626072,True,True,False,True,False,False,True,False,0.75,B,0.3500533788601133,0.3712321788111102,0.615016992353441,0.22034158820985758,0.3881020945610807,129,Emerging,0.35005337851005985,0.37123217841876904,0.615016991738424,0.22034158792598657,0.49999999900000003,0.35005337851005985,0.371232178439878,0.615016991738424,0.22034158798951597,0.3571842701102738,0.6597938144295887,0.4209333051646345,0.11866418506490195,0.7111,0.6333274826554807,0.8297641850649019,0.2566029946964731,3,STABLE MEDIUM SYSTEMS,0.9776414700563179,0.5891901770166519,CHAOTIC REGION,0.0045174013714757155,0.0020943952268716037,-0.0023466621596864856,0.005504564452257569,UPWARD STABILITY GAIN FLOW,0.8907692355290963,0.0035527284608106537,0.0010036768407190404,-0.0011844907288031115,CHAOTIC ENERGY PEAK
NAM,Namibia,0.3713029329026881,0.5334794626326764,0.615016992353441,0.2090060451571411,True,True,False,True,False,False,True,False,0.75,B,0.3713029329026881,0.5425436564148135,0.615016992353441,0.18737793529896896,0.4204983430668716,112,Bronze,0.37130293253138513,0.5425436558414197,0.615016991738424,0.18737793505756575,0.49999999900000003,0.37130293253138513,0.5425436558722698,0.615016991738424,0.187377935111591,0.39707044153234633,0.572164948450659,0.4456107654004972,0.1932440901735087,0.7703,0.6246384226889858,0.9635440901735086,0.2535586968996315,0,STABLE MEDIUM SYSTEMS,0.9814676260169327,0.6697124644060158,CHAOTIC REGION,-0.006670412955929128,-0.0006102134529324954,0.0008165452668063011,0.006747852668331663,UNCERTAINTY EXPANSION FLOW,0.9296085916370114,0.005799351623798595,-0.0018101771824641233,0.002260700693772174,CHAOTIC ENERGY PEAK
IRN,Iran (Islamic Republic of),0.5408427161205154,0.2239026319542985,0.615016992353441,0.627378832189413,True,True,False,True,False,False,True,False,0.75,B,0.5408427161205154,0.21536364424276247,0.615016992353441,0.7263769693888417,0.5406740341202778,66,Bronze,0.5408427155796726,0.2153636440151528,0.615016991738424,0.726376968453034,0.49999999900000003,0.5408427155796726,0.2153636440273988,0.615016991738424,0.7263769686624646,0.5450304194682288,0.33505154639002555,0.506843873150227,0.4549401254339469,0.8288,0.607753330702131,1.2837401254339469,0.25266660294843185,0,STABLE MEDIUM SYSTEMS,0.3618287390574194,0.8575727812169576,CHAOTIC REGION,-0.008821331917486408,0.012538848417970178,-0.02085691893342223,0.025885317920447574,MIXED TRANSITION FLOW,0.5567681998767019,-0.008415598193399718,-0.010091653885975512,0.016768583659445852,TRANSITION SLOPE REGION
VEN,"Venezuela, Bolivarian
Republic of",0.2070694831611816,0.0751131708287116,0.2124044180118946,0.0875066897166002,True,True,True,True,False,False,False,False,1.0,A,0.2070694831611816,0.05811370536501261,0.2124044180118946,0.030847593807274046,0.13455658897614917,193,Emerging,0.2070694829541121,0.05811370530359444,0.21240441779949018,0.0308475937675324,0.9999999980000001,0.2070694829541121,0.058113705306898904,0.21240441779949018,0.03084759377642645,0.04501974596023482,0.9896907216443831,0.2774164422969341,0.029684647514434805,0.1547,0.6993743400323518,0.1843846475144348,0.2520604267801551,1,STABLE MEDIUM SYSTEMS,0.032943105191640655,0.1861330502693581,TRANSITIONAL FIELD,0.03007055849194737,-0.04943913063124694,0.03140558544458788,0.06583902279581949,UNCERTAINTY EXPANSION FLOW,0.01725721328663765,-0.04282642836409437,0.0817725858115989,-0.050592153014893095,WEAK FIELD ZONE
MEX,Mexico,0.500762320526709,0.3467610006428698,0.362786745964316,0.2448524026908713,True,True,True,True,False,False,False,False,1.0,A,0.500762320526709,0.345207994916169,0.362786745964316,0.2335596007542569,0.3683568818208897,137,Emerging,0.5007623200259467,0.3452079945513318,0.3627867456015292,0.23355960045335686,0.9999999980000001,0.5007623200259467,0.34520799457096096,0.3627867456015292,0.2335596005206973,0.33287401887918544,0.701030927831438,0.4471398423692656,0.16397344025992058,0.8156,0.6236710255162913,0.9795734402599205,0.2510376783348465,0,STABLE MEDIUM SYSTEMS,0.8752426718600224,0.6798669657261764,CHAOTIC REGION,-0.0019981384489637377,0.00285888526295075,-0.0036719621323680895,0.005064492877819989,MIXED TRANSITION FLOW,0.9195602213296155,0.005066995273788455,-0.005081309644215566,0.006528437495187241,CHAOTIC ENERGY PEAK
LCA,Saint Lucia,0.2017192548333025,0.5746936551503691,0.615016992353441,0.2978060207966702,True,True,False,True,False,False,True,False,0.75,B,0.2017192548333025,0.5861013735089879,0.615016992353441,0.3017809332483035,0.4069355325522244,118,Bronze,0.20171925463158322,0.5861013728895597,0.615016991738424,0.3017809328595124,0.49999999900000003,0.20171925463158322,0.5861013729228866,0.615016991738424,0.3017809329465226,0.3803719467959695,0.603092783502046,0.44479107578695554,0.17742694851599303,0.7916,0.6243058627628405,0.969026948515993,0.250613525401174,0,STABLE MEDIUM SYSTEMS,0.9999999999992034,0.6737343532351056,CHAOTIC REGION,-0.005287497102150873,0.002249928282191671,-0.0028670415075183753,0.006421816712278005,MIXED TRANSITION FLOW,0.9249328118745513,0.00441643577002034,-0.00467031891758829,0.00594428746809685,CHAOTIC ENERGY PEAK
LAO,"Lao People's Democratic
Republic",0.2653457711590519,0.3221225560178676,0.615016992353441,0.2329903592567963,True,True,False,True,False,False,True,False,0.75,B,0.2653457711590519,0.3191685571628848,0.615016992353441,0.2182774644598488,0.351761056983615,145,Emerging,0.2653457708937061,0.31916855682556766,0.615016991738424,0.21827746417863705,0.49999999900000003,0.2653457708937061,0.3191685568437162,0.615016991738424,0.21827746424157132,0.31244128531029997,0.7422680412332873,0.3991206266270309,0.08716416669096387,0.6566,0.6395639444509448,0.7437641666909638,0.24984209329302048,3,STABLE MEDIUM SYSTEMS,0.5402728858531998,0.5391868713610077,CHAOTIC REGION,0.01104308721189895,-0.005220860505464997,0.005477695446251762,0.013387020093695894,UNCERTAINTY EXPANSION FLOW,0.7617310860026482,0.0018709357170961598,0.0037742660967827746,-0.00397242359157766,CHAOTIC ENERGY PEAK
BLR,Belarus,0.2819800950948946,0.273840813735871,0.615016992353441,0.3431618404112524,True,True,False,True,False,False,True,False,0.75,B,0.2819800950948946,0.26814141474755676,0.615016992353441,0.36021385173716447,0.38203002250063106,132,Emerging,0.2819800948129145,0.2681414144641683,0.615016991738424,0.3602138512730929,0.49999999900000003,0.2819800948129145,0.2681414144794153,0.615016991738424,0.3602138513769506,0.34970835180920945,0.6752577319552822,0.415970071587345,0.10022758043540202,0.7281,0.6334271998270652,0.828327580435402,0.24935712277755498,3,STABLE MEDIUM SYSTEMS,0.8002669506390694,0.5902323801778563,CHAOTIC REGION,0.0128909787435032,0.0012367896594683847,-0.0013814981006124993,0.01302365227688513,UPWARD STABILITY GAIN FLOW,0.877213785180403,-0.004820848911216831,0.0018612824081222594,-0.0021496547878770977,CHAOTIC ENERGY PEAK
HND,Honduras,0.1530787659767057,0.2795780487166018,0.203483432455395,0.3009161386125323,True,True,True,True,False,False,False,False,1.0,A,0.1530787659767057,0.2742048808238652,0.203483432455395,0.3057877677045945,0.22808240599778212,181,Emerging,0.15307876582362692,0.27420488053406844,0.20348343225191154,0.3057877673106413,0.9999999980000001,0.15307876582362692,0.2742048805496603,0.20348343225191154,0.3057877673988067,0.16016847280888294,0.9278350515416092,0.36010120129952233,0.0422954857879307,0.5165,0.6550971981285953,0.5587954857879307,0.24918371672693626,3,STABLE MEDIUM SYSTEMS,0.2906097591747202,0.4262660207005411,TRANSITIONAL FIELD,0.011343741898172638,-0.005024488738013311,0.004843860096584329,0.01331874423382557,UNCERTAINTY EXPANSION FLOW,0.3816225623953488,-0.004608683555114475,-0.005687008547986465,0.003918665015925933,WEAK FIELD ZONE
COL,Colombia,0.6453604551979052,0.4377352101445263,0.615016992353441,0.2117285367743431,True,True,False,True,False,False,True,False,0.75,B,0.6453604551979052,0.4413551868971405,0.615016992353441,0.1908853822397674,0.4833547675871018,87,Bronze,0.6453604545525446,0.44135518643068894,0.615016991738424,0.19088538199384547,0.49999999900000003,0.6453604545525446,0.44135518645578525,0.615016991738424,0.190885382048882,0.4744590972880989,0.4432989690698799,0.47299946316991975,0.26558911607995006,0.8605,0.6154659237026078,1.12608911607995,0.24691053405320884,0,STABLE MEDIUM SYSTEMS,0.7261370376881008,0.7671952918349287,CHAOTIC REGION,0.0038978390226134807,0.006580807256552912,-0.009704527537561014,0.012356295072609262,UPWARD STABILITY GAIN FLOW,0.7516566186379566,0.0017320812924603117,-0.006190961074255726,0.009137486082249624,CHAOTIC ENERGY PEAK
UGA,Uganda,0.3485503866280423,0.3342418160529067,0.2831350892098555,0.3680186843247699,True,True,True,True,False,False,False,False,1.0,A,0.3485503866280423,0.33197694349170476,0.2831350892098555,0.39223748060400854,0.33980364714021966,149,Emerging,0.34855038627949186,0.3319769431408509,0.28313508892672035,0.39223748009868026,0.9999999980000001,0.34855038627949186,0.3319769431597278,0.28313508892672035,0.392237480211771,0.2977193554333764,0.762886597934212,0.4338550680355494,0.12860305546346718,0.7993,0.6268433304324507,0.9279030554634672,0.24625216266214825,0,STABLE MEDIUM SYSTEMS,0.7906851643676693,0.650482206484139,CHAOTIC REGION,-0.0036162646293988465,-0.006685230744412407,0.00836834610959225,0.011304817406124072,UNCERTAINTY EXPANSION FLOW,0.939326673084927,0.00249423023301922,0.008688931444442124,-0.010909738182081371,CHAOTIC ENERGY PEAK
IRQ,Iraq,0.2574107896862957,0.219908672870074,0.2124044180118946,0.1826152129705428,True,True,True,True,False,False,False,False,1.0,A,0.2574107896862957,0.2111425803507142,0.2124044180118946,0.1533780349748899,0.2108973662227277,188,Emerging,0.2574107894288849,0.21114258012756562,0.21240441779949018,0.15337803477728953,0.9999999980000001,0.2574107894288849,0.2111425801395716,0.21240441779949018,0.15337803482151183,0.1390102994407403,0.9639175257682273,0.3428726788665143,0.054549540414829845,0.4332,0.6619857885199176,0.4877495404148298,0.24617117506610475,3,STABLE MEDIUM SYSTEMS,0.26806642134247594,0.38286717086376526,TRANSITIONAL FIELD,0.011016817272730711,-0.007716496861454258,0.006396941512578802,0.014894141376693225,UNCERTAINTY EXPANSION FLOW,0.24044439368877776,-0.00854287489505153,-0.006588900725847058,0.004217007181571915,WEAK FIELD ZONE
HTI,Haiti,0.0622981910974804,0.1088655739108627,0.0,0.2515412115441287,True,True,True,True,False,False,False,False,1.0,A,0.0622981910974804,0.09378534018036788,0.0,0.24217694304530654,0.09799076112664434,195,Emerging,0.06229819103518221,0.09378534008124972,0.0,0.2421769427333046,0.9999999980000001,0.06229819103518221,0.09378534008658253,0.0,0.24217694280312957,0.0,0.9999999999948455,0.2542291768881342,0.014026531609334585,0.0946,0.7113638243628526,0.10862653160933458,0.24498162795117892,1,STABLE MEDIUM SYSTEMS,0.0,0.1370888049777945,STABILITY BASIN,0.06919028919226158,-0.15255325178755652,0.08230268625666833,0.18663741027599473,UNCERTAINTY EXPANSION FLOW,0.0,-0.0819461590644086,0.18488670696790846,-0.10148925382697355,DEEP STABILITY BASIN
MCO,Monaco,0.3630602395623732,0.8397839801049591,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.3630602395623732,0.8662652848562252,0.615016992353441,0.3742483692167633,0.529487469232508,70,Bronze,0.36306023919931296,0.8662652839407023,0.615016991738424,0.37424836873461076,0.0,0.36306023919931296,0.8662652839899598,0.615016991738424,0.3742483688425149,0.5312575517654154,0.35567010309095015,0.48400994747632975,0.3276363152703679,0.8638,0.6121412252110312,1.191436315270368,0.24451836645696887,0,STABLE MEDIUM SYSTEMS,0.49949813146323485,0.806016567554839,CHAOTIC REGION,-0.024753283323000252,0.01318826928635114,-0.02029887686669518,0.03462224550902625,MIXED TRANSITION FLOW,0.6925822062506072,0.024631040023477806,-0.005912450419326791,0.008635406402882092,TRANSITION SLOPE REGION
PAK,Pakistan,0.5032371872404733,0.2905122619104253,0.4689889549702634,0.1501952428715164,True,True,True,True,False,False,False,False,1.0,A,0.5032371872404733,0.28576083608707936,0.4689889549702634,0.1116106612110464,0.3532732274348853,143,Emerging,0.503237186737236,0.2857608357850696,0.46898895450127437,0.1116106610672559,0.9999999980000001,0.503237186737236,0.2857608358013185,0.46898895450127437,0.11161066109943574,0.3143030653811616,0.731958762882825,0.43504155477218975,0.1744974503240072,0.7741,0.6255538994782186,0.9485974503240072,0.24174507015602548,0,STABLE MEDIUM SYSTEMS,0.8846617500459805,0.6639539743132795,CHAOTIC REGION,0.00028477167291823813,0.001846021023907185,-0.0022879935254053185,0.002953608453857864,UPWARD STABILITY GAIN FLOW,0.92968348219253,-0.003209233225127358,-0.0002261094763049698,0.0002330438064872357,CHAOTIC ENERGY PEAK
GUY,Guyana,0.2080413576428749,0.4210951410137612,0.615016992353441,0.4729469762846325,True,True,False,True,False,False,True,False,0.75,B,0.2080413576428749,0.4237689288790021,0.615016992353441,0.5274189497818869,0.4327751786024948,104,Bronze,0.20804135743483354,0.4237689284311368,0.615016991738424,0.5274189491024012,0.49999999900000003,0.20804135743483354,0.4237689284552331,0.615016991738424,0.5274189492544679,0.4121856474367253,0.5309278350488097,0.4537823577341172,0.21963402373942548,0.8313,0.6195368190177911,1.0509340237394256,0.23969277137529252,0,STABLE MEDIUM SYSTEMS,0.9310547189496076,0.7249649242019108,CHAOTIC REGION,-0.00804199698863478,-0.0021604460996696717,0.0030936713317171183,0.008883245196631528,UNCERTAINTY EXPANSION FLOW,0.8420365769561006,0.007406912121428984,0.005424821356474337,-0.007737573747853925,CHAOTIC ENERGY PEAK
KIR,Kiribati,0.1606657737509384,0.5066895171565442,0.615016992353441,0.4390000363121789,True,True,False,True,False,False,True,False,0.75,B,0.1606657737509384,0.5142303790039607,0.615016992353441,0.48368434652231107,0.4257211426450117,108,Bronze,0.16066577359027262,0.5142303784604901,0.615016991738424,0.4836843458991697,0.49999999900000003,0.16066577359027262,0.5142303784897303,0.615016991738424,0.4836843460386267,0.403500737905693,0.5515463917497343,0.4547492825637125,0.21907676400212958,0.8373,0.6192325834896455,1.0563767640021295,0.23954965613569595,0,STABLE MEDIUM SYSTEMS,0.9273103214733719,0.7282058418993991,CHAOTIC REGION,-0.0096733165200385,0.00045609504959856495,-0.0005629626346268513,0.009700412471596457,MIXED TRANSITION FLOW,0.834655472747298,0.009038231652832704,0.0028082802072061006,-0.004080939781509955,CHAOTIC ENERGY PEAK
TON,Tonga,0.1486992011236551,0.4975214161763795,0.615016992353441,0.354179974671984,True,True,False,True,False,False,True,False,0.75,B,0.1486992011236551,0.5045409607625769,0.615016992353441,0.37440876093796,0.39287439081246217,126,Emerging,0.14869920097495587,0.5045409602293467,0.615016991738424,0.3744087604556008,0.49999999900000003,0.14869920097495587,0.504540960258036,0.615016991738424,0.3744087605635512,0.36305990803561844,0.6443298969038952,0.4357019664429825,0.15435548177234312,0.8087,0.624668143410374,0.9630554817723431,0.23834666321699613,0,STABLE MEDIUM SYSTEMS,0.8775274058361959,0.6734192151913829,CHAOTIC REGION,0.0031494604801153847,0.002316796480673511,-0.0029463369423617936,0.004895666310789129,UPWARD STABILITY GAIN FLOW,0.9231143807402951,-0.0058407311939583,-0.0005013982694907307,0.0006057183362099446,CHAOTIC ENERGY PEAK
MLI,Mali,0.164000206501554,0.2540790397009392,0.0796516567544605,0.288416805030704,True,True,True,True,False,False,False,False,1.0,A,0.164000206501554,0.24725594520152494,0.0796516567544605,0.2896845962360045,0.19098531423838744,191,Emerging,0.16400020633755377,0.24725594494020953,0.07965165667480884,0.2896845958627973,0.9999999980000001,0.16400020633755377,0.24725594495426897,0.07965165667480884,0.2896845959463199,0.11449463619440339,0.9793814432939207,0.3322782622924223,0.045364665898529916,0.4212,0.6641549533511218,0.46656466589852996,0.23690207501257604,3,STABLE MEDIUM SYSTEMS,0.21447251798537248,0.3720315744401146,TRANSITIONAL FIELD,0.02231219471767626,0.0010999380519118862,-0.00037388545245700677,0.022342419008896577,UPWARD STABILITY GAIN FLOW,0.20602457565423876,-0.026416941370701236,0.012066741088854638,-0.010015774099552765,WEAK FIELD ZONE
MWI,Malawi,0.1971199171180266,0.3713945544816081,0.615016992353441,0.2179637079453785,True,True,False,True,False,False,True,False,0.75,B,0.1971199171180266,0.3712422637829256,0.615016992353441,0.19891829294223584,0.3368682492159123,151,Emerging,0.19711991692090666,0.3712422633905737,0.615016991738424,0.19891829268596498,0.49999999900000003,0.19711991692090666,0.37124226341168326,0.615016991738424,0.19891829274331754,0.29410530164008025,0.7731958762846743,0.3938087369522686,0.09181474853803476,0.6679,0.6383647961091753,0.7597147485380348,0.23655644058543585,3,STABLE MEDIUM SYSTEMS,0.5569853705303205,0.5523152951386743,CHAOTIC REGION,-0.006043200922880326,0.006918786345729622,-0.007123956862654324,0.011625000785940445,MIXED TRANSITION FLOW,0.7669548503615563,0.012575346136212103,-0.012062198913370755,0.012337074865545231,CHAOTIC ENERGY PEAK
MDV,Maldives,0.1996851448508534,0.4499312203774921,0.2743203058623619,0.4547381138887519,True,True,True,True,False,False,False,False,1.0,A,0.1996851448508534,0.45424468759952913,0.2743203058623619,0.5039600644349821,0.34532457354949786,147,Emerging,0.19968514465116824,0.45424468711945515,0.27432030558804155,0.5039600637857191,0.9999999980000001,0.19968514465116824,0.45424468714528443,0.27432030558804155,0.503960063931022,0.304516704735403,0.7525773195837496,0.4474104022526411,0.1963772774511365,0.8395,0.6203864297115521,1.0358772774511364,0.23436341878493175,0,STABLE MEDIUM SYSTEMS,0.802423912396633,0.7174968404211326,CHAOTIC REGION,-0.004111058369988374,-0.005467029070081064,0.00757167809526782,0.010203897145351937,UNCERTAINTY EXPANSION FLOW,0.8630842358607708,0.0008604956686897683,0.0011912274370205662,-0.0017705981761484042,CHAOTIC ENERGY PEAK
